nk,sk,ratio
신하들이 사울의 말을 다윗에게 전하니 다윗은 그것으로 사위가 된다면 좋다고 생각하고 기한도 되기전에,사울의 종들은 이 말을 그대로 다윗에게 전했습니다. 다윗은 자기가 왕의 사위가 될 수 있다고 생각하니 기뻤습니다. 정한 날짜가 가까이 왔습니다.,0.6
또 예수 그리스도를 믿음으로써 옳바른 일을 많이 하여 하느님께 영광과 찬양을 드릴수 있게 되기를 바랍니다.,또한 선한 행동으로 하나님께 영광과 찬송을 올려 드릴 수 있기를 기도합니다.,0.6101694915254238
무엇을 들었소?,무슨 소리를 들었지요?,0.5833333333333334
나는 그 죄를 채찍으로 다스리고 그 잘못을 매로써 치리라.,내가 막대기로 그들의 죄를 다스리고 채찍으로 그들의 잘못을 칠 것이다.,0.6410256410256411
라 몰양에게 말을 걸었을 때도 그의 괴로움은 극도에 달했거니와 라 몰양이 치욕의 눈물을 뿌리자 그것을 본 쥴리앙의 괴로움은 백배 더한것 같았다.,라몰 양에게 말을 걸었을 때 극도에 달했던 마음의 고통은 그녀가 흘리는 회한의 눈물을 보자 더욱 심해졌다.,0.5875
나는 그동안 방안을 왔다갔다했다.,나는 줄곧 방안을 오락가락 거닐었다.,0.55
아직 그를 믿을수 없었던것이다.,아직도 믿을 수가 없었기 때문이다.,0.47368421052631576
그렇게 되면 믿음이 약한 그 사람은 여러분의 그 지식 때문에 망하게 될것입니다. 그리스도께서는 그 형제를 위해서도 죽으시지 않았습니까?,이렇게 되면 믿음이 약한 성도는 여러분의 지식 때문에 망하게 되는 것입니다. 그리스도께서는 바로 그 성도를 위해 죽으셨습니다.,0.3333333333333333
"헌데 사제님, 저에겐 처자가 있습니다.","하지만 신부님, 전 처자식이 딸린 몸입니다요.",0.64
몸은 하나이지만 많은 지체를 가지고있고 몸에 달린 지체는 많지만 그 모두가 한몸을 이루는것처럼 그리스도의 몸도 그러합니다.,몸은 하나이지만 많은 지체들이 있고 몸에 지체들이 많이 있지만 한 몸인 것처럼 그리스도도 그와 같습니다.,0.4117647058823529
메리 역시 총명하고 고운 얼굴이였지만 표정은 다이아나보다 좀 수집어하였고 태도도 부드럽지만 어딘지 좀 서먹서먹하였다.,메어리의 얼굴은 다이아나와 같이 이지적이었고. 역시 예쁜 얼굴이었다. 그렇지만 표정은 다이아나보다도 조심성스러웠다. 그네의 태도는 부드러웠지만 좀 서먹서먹한 데가 있었다.,0.6105263157894737
대단히 부드럽고 색채도 맑군요.,대단히 부드럽고 선명한 빛깔입니다.,0.42105263157894735
가슴속에 술이 부글부글 끓는것일가 새 술부대가 금방 터지기라도 할듯하구나.,지금 내 속은 술이 부글부글 끓는 것 같고 포도주 가죽 부대가 터지는 것과 같습니다.,0.5957446808510638
여호와께서 모세에게 이르셨다. 너는 하늘을 향하여 팔을 쳐들어라. 그리하면 우박이 애급땅에 쏟아지리라. 애급땅의 사람과 집짐승과 모든 풀우에 쏟아지리라.,여호와께서 모세에게 말씀하셨습니다. 네 손을 들어 하늘을 가리켜라. 그러면 우박이 이집트 모든 땅의 사람과 짐승과 이집트의 들에서 자라는 모든 것들 위에 떨어질 것이다.,0.5851063829787234
때때로 나는 그애가 목에 큰 상처를 입거나 퉁퉁 부어오른 시꺼먼 얼굴로 관속에 들어있는 꿈을 꾼단다.,"그리고 난 때때로 그 애가 목에 커다란 상처가 나가지고, 그렇지 않으면 퉁퉁 부어있거나 시커멓게 멍든 얼굴로 죽어 있는 꿈을 꾸어.",0.589041095890411
그러므로 너희는 가서 이 세상 모든 사람들을 내 제자로 삼아 아버지와 아들 성령의 이름으로 그들에게 세례를 베풀고,그러므로 너희는 가서 모든 민족을 제자로 삼아라. 아버지와 아들과 성령의 이름으로 세례를 주어라.,0.3492063492063492
쥴리앙은 신학생인 자기로서는 책방에 주문할수 없는 책들을 몇권 푸께의 손을 거쳐 받아둔것이 있었다.,일전에 그는 신학생 처지로는 서점에 주문하기 곤란한 책 몇 권을 푸케를 통해 손에 넣을 수 있었다.,0.5818181818181818
아니면 그전에 자살이냐.,아니면 그전에 자살하든가.,0.21428571428571427
내가 말하였다.,나는 말했다.,0.5
아들아 내 지혜에 마음을 쏟고 내 슬기에 귀를 기울여라.,내 아들아 내 지혜에 주목하고 내 명철에 네 귀를 기울여라.,0.3333333333333333
따라서 자기 남편이 살아있는동안에 다른 남자와 사는 녀자는 간음한 너 자라는 말을 듣게 됩니다. 그러나 남편이 죽으면 부자는 그 법의 제약을 받지 않기 때문에 다른 남자와 결혼하더라도 간음하는것이 아닙니다.,그래서 여자가 남편이 아직 살아 있는데도 다른 남자와 결혼하면 그 여자는 간음죄를 짓는 것이 되지만 만일 남편이 죽으면 그 여자는 그 법에서 해방되므로 다른 남자와 결혼하더라도 간음죄를 짓는 것이 되지 않습니다.,0.5254237288135594
젊은이는 성서를 깡그리 머리속에 암기해두고있습니다.,그이는 성서를 모두 암송하십니다.,0.5714285714285714
헤롯과 빌라도는 전에 서로 반목하고 지냈지만 이날에는 다정한 사이가 되였다.,예전에 빌라도와 헤롯은 서로 원수였지만 그 날에 헤롯과 빌라도는 서로 친구가 되었습니다.,0.6326530612244898
"얘야, 네가 바느질과 길쌈도 능히 할수 있느냐?","얘야, 네가 바느질이나 길쌈도 할 수 있느냐?",0.19230769230769232
노바도 가서 그낫과 거기에 달린 마을들을 점령하고 자기 이름을 따라 노바라고 불렀다.,노바는 그낫과 그 둘레의 작은 마을들을 점령하고 자기 이름을 따서 그 이름을 노바라고 불렀습니다.,0.37037037037037035
당신은 지금 앞으로 어떻게 할가 하고 생각하고있겠지.,당신은 어떻게 행동을 해야 될까 하는 걸 생각하고 있소.,0.5483870967741935
예수의 이 말씀을 듣고 그들이 선생님. 그 빵을 항상 저희에게 주십시오. 하자,사람들이 예수님께 말했습니다. 선생님 이 빵을 우리에게 항상 주십시오.,0.6046511627906976
주의 꾸짖으심으로 움찔 물러나고 천둥소리 당신 목소리에 줄행랑을 칩니다.,그러나 주께서 꾸짖으시니 물들이 물러갔습니다. 주의 천둥 소리 같은 목소리에 물들이 도망쳤습니다.,0.5740740740740741
숙향도 같이 눈물을 흘렸으며 초국공 리선은 이들을 극력 위로하기에 여념이 없었다.,숙향도 눈물을 흘리고 초국공 이선이 애써 위로하였다.,0.4888888888888889
만약에 박정하고 나쁜 사람들을 친절하고 공손하게 대해준다면 그런 사람들은 제멋대로 하려든단다.,만약 잔인하고 옳지 않은 사람들에게 친절하게 굴며 복종을 하게 되면 고약한 사람들은 모든 것을 자기들 마음대로 하게 될 것 아냐.,0.6111111111111112
마저 말씀 해주세요.,지금 전부 이야기해 주세요.,0.5333333333333333
왕이 가드 사람이때에게 말을 건넸다. 왜 장군까지 우리와 함께 가려 하오. 돌아가 새 왕을 섬기며 지내시오. 장군은 자기 나라를 버리고온 외국사람인데 어찌겠소.,왕이 가드 사람 잇대에게 물었습니다. 그대는 어찌하여 나와 함께 가려 하느냐? 돌아가서 압살롬 왕과 함께 있어라. 그대는 이방 사람이고 이 곳은 그대의 고향 땅이 아니다.,0.6
그런데 당신은.,"그리고 당신은,",0.375
로파는 가루투성이가 된 뿔같이 굳은 손으로 내 손을 잡았다.,밀가루투성이의 딱딱하고 거친 손으로 그녀는 내 손을 잡았다.,0.48484848484848486
이제 개구리 들은 당신과 당신의 궁궐과신하와 백성들에게서 물러나 나일강에만 남아있을것 입니다.,개구리들은 왕과 왕궁과 왕의 신하들과 왕의 백성들에게서 떠나 나일 강에만 있을 것입니다.,0.46153846153846156
그 거룩하신 이름을 자랑하여라. 여호와찾는 마음에 기쁨있어라.,그분의 거룩한 이름은 영광스럽습니다. 여호와를 찾는 자들은 마음이 기쁠 것입니다.,0.5555555555555556
우리는 아무리 짓눌려도 찌그러지지 않고 절망속에서도 실망하지 않으며,우리는 사방에서 압박을 받아도 눌리지 않으며 난처한 일에 빠져도 절망하지 않습니다.,0.6304347826086957
란리중에 부모를 잃고 의탁할데 없어 떠돌아다닐 때 사슴이 업어다가 장승상집 뒤동산에 두고갔나이다.,난리 중에 부모 잃고 의탁할 데 없어 떠돌아다닐 때 사슴이 업어다가 장 승상 댁 뒷동산에 두고 갔나이다.,0.15517241379310345
이 편지의 단어들을 다 오려붙인뒤에는 곧 방에서 나와주세요.,이 편지에 들어 있는 말을 다 오려 붙이고 나면 집 밖으로 나가세요.,0.5
그리하여 모든 민족으로부터 사람들은 솔로몬의 지혜를 들으러 왔고 그의 지혜의 소식을 들은 세상 의 모든 왕들이 또한 그러하였다.,모든 민족들이 솔로몬 왕의 지혜를 들으려고 몰려왔습니다. 그들은 솔로몬의 지혜를 듣도록 세상의 모든 왕들이 보낸 사람들입니다.,0.5915492957746479
저는 부자일뿐아니라 자립할수 있다고 말씀드렸어요.,제가 부자가 되었을 뿐만 아니라 독립적이라고 말씀드렸잖아요.,0.5454545454545454
그는 갑자기 성난 어조로 투덜거렸다.,그는 화가 나서 부르짖었다.,0.65
길 좌우켠 집들을 하나하나 살피면서 걸어갔다.  그러나 어느 집에도 들어갈 구실이 없었고 구실을 만들 기회도 없었다.,"좌우의 집들을 하나하나 살피면서, 그러나 어느 집에도 들어갈 만한 구실과 동기가 없었다. 왔다갔다하면서 한 시간 이상이나 이 조그만 마을을 돌아다녔다.",0.5833333333333334
나는 그가 말한대로 물러가 있었다.,나는 시키는 대로 했다.,0.5789473684210527
레날부인은 또 부인대로 누구나가 전도유망한 젊은이로 보는 이 재능있는 청년에게 온갖 세세한 일에 이르기까지 가르쳐주는데서 더없는 정신적인 즐거움을 느끼는것이였다.,한편 레날 부인은 장차 큰일을 해낼 거라는 말을 듣는 이 재능 많은 청년에게 자질구레한 일들을 가르치면서 더없이 감미로운 정신적인 기쁨을 느꼈다.,0.6333333333333333
"한가닥 희망을 안겨주는 그 불빛, 거기까지 가야 한다.",이 빛은 나의 가냘픈 희망이었다. 나는 그곳까지 가야 한다.,0.6363636363636364
게이쯔헤드야 잘 있거라!,"게이츠헤드여, 잘 있거라!",0.21428571428571427
서재로 안내해요.,그럼 그 할멈을 서재로 안내해요!,0.5555555555555556
로체스터씨가  결혼하신다는것을 아시나요?,로체스터 님께서 결혼하신다고요?,0.5
이제야 수수께끼가 풀렸다.,그러자 수수께끼가 풀렸다.,0.21428571428571427
열사람이 저마다 한술씩만 내서 돌아간 곽씨부인을 감장해주면 어떻겠소?,열 사람이 저마다 한 술씩만 내서 곽씨 부인 장사를 치러 주면 어떻겠소?,0.35
이 녀자는 인제 더는 나를 얕보지 못할게다.,이 여자는 이제 나를 경멸하지 못한다.,0.4166666666666667
"종교라는 관념이 여태까지 쥴리앙의 머리에서는 위선, 또는 돈벌이 궁리라는 관념과 밀접히 련결돼있었기때문이다.",종교라고 하는 관념은 쥘리앵의 머릿속에서는 위선이라든가 돈을 벌고 싶은 욕망 따위와 한데 얽혀 있었다.,0.6166666666666667
그 부근에 그 섬의 우두머리 보블리오라는 사람의 농장이 있었는데 우리는 그의 초대를 받아 거기에서 사흘동안 금진한 대접을 받았다.,그 근처에 그 섬의 추장인 보블리오가 땅을 소유하고 있었습니다. 그 사람이 우리를 자기 집으로 초대해서 삼 일 동안 친절하게 대접해 주었습니다.,0.6
라헬은 몸종 빌하를 야곱의 들여보냈다. 야곱이 그와 한자리에 들었더니,라헬은 자기 몸종 빌하를 야곱의 아내로 주었습니다. 야곱은 빌하와 함께 잤습니다.,0.5111111111111111
간밤에 주인은 그 녀자가 범인이라는것을 확신한다고 말한거나 다름없다.,"주인은 어젯밤, 그녀의 범행이다라고 단언을 한 것이나 다름없었다.",0.631578947368421
저녁때가 다되였으니 그만 집으로 돌아갈가 합니다.,저녁때가 다 되었으니 그만 집으로 돌아갈까 하옵니다.,0.1724137931034483
그런 일에는 아주 능하고 믿을수 있는 사람이였습죠. 그런데 한가지 결함이 있었지요.,그런 일에는 유능하고 믿음직한 여자로서 충분히 신용할 수 있었는데 한 가지 흠이 있었지요.,0.5
그가 받을 년봉은 4백프랑으로 결정되였을뿐더러 매달 초하루날 선불로 받기로 되였다.,그의 봉급이 400프랑으로 결정되었을 뿐만 아니라 매월 초하루에 선불로 지불하도록 타결되었던 것이다.,0.5357142857142857
그래 그는 다시한번 진심으로 하느님이 심판을 가볍게하여주었다고 인정하였다.,이때 그는 하느님이 자비로써 심판을 가볍게 해주셨다는 걸 진정으로 깨달았다.,0.6428571428571429
등불을 보자 문득 밤이 깊었구나 하는 생각이 나서 나는 걸음을 다그쳤다.,불빛을 보니 늦었다는 생각이 떠올라 나는 발걸음을 재촉하였다.,0.55
